2024-02-28 17:26:51,143 INFO    StreamThr :158516 [internal.py:wandb_internal():86] W&B internal server running at pid: 158516, started at: 2024-02-28 17:26:51.142166
2024-02-28 17:26:51,146 DEBUG   HandlerThread:158516 [handler.py:handle_request():144] handle_request: status
2024-02-28 17:26:51,147 INFO    WriterThread:158516 [datastore.py:open_for_write():85] open: wandb/wandb/run-20240228_172651-2ne2m3jc/run-2ne2m3jc.wandb
2024-02-28 17:26:51,151 DEBUG   SenderThread:158516 [sender.py:send():369] send: header
2024-02-28 17:26:51,185 DEBUG   SenderThread:158516 [sender.py:send():369] send: run
2024-02-28 17:26:51,189 INFO    SenderThread:158516 [sender.py:_maybe_setup_resume():737] checking resume status for None/Cirrus_0/2ne2m3jc
2024-02-28 17:26:51,723 INFO    SenderThread:158516 [dir_watcher.py:__init__():211] watching files in: wandb/wandb/run-20240228_172651-2ne2m3jc/files
2024-02-28 17:26:51,723 INFO    SenderThread:158516 [sender.py:_start_run_threads():1100] run started: 2ne2m3jc with start time 1709159211.141548
2024-02-28 17:26:51,725 DEBUG   SenderThread:158516 [sender.py:send_request():396] send_request: summary_record
2024-02-28 17:26:51,727 INFO    SenderThread:158516 [sender.py:_save_file():1354] saving file wandb-summary.json with policy end
2024-02-28 17:26:51,733 DEBUG   HandlerThread:158516 [handler.py:handle_request():144] handle_request: check_version
2024-02-28 17:26:51,734 DEBUG   SenderThread:158516 [sender.py:send_request():396] send_request: check_version
2024-02-28 17:26:51,845 DEBUG   HandlerThread:158516 [handler.py:handle_request():144] handle_request: run_start
2024-02-28 17:26:51,866 DEBUG   HandlerThread:158516 [system_info.py:__init__():31] System info init
2024-02-28 17:26:51,866 DEBUG   HandlerThread:158516 [system_info.py:__init__():46] System info init done
2024-02-28 17:26:51,866 INFO    HandlerThread:158516 [system_monitor.py:start():181] Starting system monitor
2024-02-28 17:26:51,866 INFO    SystemMonitor:158516 [system_monitor.py:_start():145] Starting system asset monitoring threads
2024-02-28 17:26:51,867 INFO    HandlerThread:158516 [system_monitor.py:probe():201] Collecting system info
2024-02-28 17:26:51,867 INFO    SystemMonitor:158516 [interfaces.py:start():190] Started cpu monitoring
2024-02-28 17:26:51,869 INFO    SystemMonitor:158516 [interfaces.py:start():190] Started disk monitoring
2024-02-28 17:26:51,869 INFO    SystemMonitor:158516 [interfaces.py:start():190] Started gpu monitoring
2024-02-28 17:26:51,871 INFO    SystemMonitor:158516 [interfaces.py:start():190] Started memory monitoring
2024-02-28 17:26:51,872 INFO    SystemMonitor:158516 [interfaces.py:start():190] Started network monitoring
2024-02-28 17:26:51,903 DEBUG   HandlerThread:158516 [system_info.py:probe():195] Probing system
2024-02-28 17:26:51,916 DEBUG   HandlerThread:158516 [system_info.py:_probe_git():180] Probing git
2024-02-28 17:26:51,939 DEBUG   HandlerThread:158516 [system_info.py:_probe_git():188] Probing git done
2024-02-28 17:26:51,939 DEBUG   HandlerThread:158516 [system_info.py:probe():240] Probing system done
