2024-02-28 15:21:56,836 INFO    StreamThr :145104 [internal.py:wandb_internal():86] W&B internal server running at pid: 145104, started at: 2024-02-28 15:21:56.833820
2024-02-28 15:21:56,839 DEBUG   HandlerThread:145104 [handler.py:handle_request():144] handle_request: status
2024-02-28 15:21:56,841 INFO    WriterThread:145104 [datastore.py:open_for_write():85] open: wandb/wandb/run-20240228_152156-l2s1bkm6/run-l2s1bkm6.wandb
2024-02-28 15:21:56,854 DEBUG   SenderThread:145104 [sender.py:send():369] send: header
2024-02-28 15:21:56,868 DEBUG   SenderThread:145104 [sender.py:send():369] send: run
2024-02-28 15:21:56,878 INFO    SenderThread:145104 [sender.py:_maybe_setup_resume():737] checking resume status for None/Cirrus_0/l2s1bkm6
2024-02-28 15:21:57,260 INFO    SenderThread:145104 [dir_watcher.py:__init__():211] watching files in: wandb/wandb/run-20240228_152156-l2s1bkm6/files
2024-02-28 15:21:57,260 INFO    SenderThread:145104 [sender.py:_start_run_threads():1100] run started: l2s1bkm6 with start time 1709151716.829189
2024-02-28 15:21:57,270 DEBUG   SenderThread:145104 [sender.py:send_request():396] send_request: summary_record
2024-02-28 15:21:57,271 INFO    SenderThread:145104 [sender.py:_save_file():1354] saving file wandb-summary.json with policy end
2024-02-28 15:21:57,283 DEBUG   HandlerThread:145104 [handler.py:handle_request():144] handle_request: check_version
2024-02-28 15:21:57,284 DEBUG   SenderThread:145104 [sender.py:send_request():396] send_request: check_version
2024-02-28 15:21:57,418 DEBUG   HandlerThread:145104 [handler.py:handle_request():144] handle_request: run_start
2024-02-28 15:21:57,439 DEBUG   HandlerThread:145104 [system_info.py:__init__():31] System info init
2024-02-28 15:21:57,439 DEBUG   HandlerThread:145104 [system_info.py:__init__():46] System info init done
2024-02-28 15:21:57,440 INFO    HandlerThread:145104 [system_monitor.py:start():181] Starting system monitor
2024-02-28 15:21:57,440 INFO    SystemMonitor:145104 [system_monitor.py:_start():145] Starting system asset monitoring threads
2024-02-28 15:21:57,442 INFO    HandlerThread:145104 [system_monitor.py:probe():201] Collecting system info
2024-02-28 15:21:57,443 INFO    SystemMonitor:145104 [interfaces.py:start():190] Started cpu monitoring
2024-02-28 15:21:57,444 INFO    SystemMonitor:145104 [interfaces.py:start():190] Started disk monitoring
2024-02-28 15:21:57,446 INFO    SystemMonitor:145104 [interfaces.py:start():190] Started gpu monitoring
2024-02-28 15:21:57,448 INFO    SystemMonitor:145104 [interfaces.py:start():190] Started memory monitoring
2024-02-28 15:21:57,449 INFO    SystemMonitor:145104 [interfaces.py:start():190] Started network monitoring
2024-02-28 15:21:57,490 DEBUG   HandlerThread:145104 [system_info.py:probe():195] Probing system
