2024-02-28 15:14:06,334 INFO    StreamThr :143962 [internal.py:wandb_internal():86] W&B internal server running at pid: 143962, started at: 2024-02-28 15:14:06.198308
2024-02-28 15:14:06,338 DEBUG   HandlerThread:143962 [handler.py:handle_request():144] handle_request: status
2024-02-28 15:14:06,342 INFO    WriterThread:143962 [datastore.py:open_for_write():85] open: wandb/wandb/run-20240228_151406-qw6tu9b6/run-qw6tu9b6.wandb
2024-02-28 15:14:06,354 DEBUG   SenderThread:143962 [sender.py:send():369] send: header
2024-02-28 15:14:06,354 DEBUG   SenderThread:143962 [sender.py:send():369] send: run
2024-02-28 15:14:06,380 INFO    SenderThread:143962 [sender.py:_maybe_setup_resume():737] checking resume status for None/Cirrus_0/qw6tu9b6
2024-02-28 15:14:06,797 INFO    SenderThread:143962 [dir_watcher.py:__init__():211] watching files in: wandb/wandb/run-20240228_151406-qw6tu9b6/files
2024-02-28 15:14:06,797 INFO    SenderThread:143962 [sender.py:_start_run_threads():1100] run started: qw6tu9b6 with start time 1709151246.192644
2024-02-28 15:14:06,807 DEBUG   SenderThread:143962 [sender.py:send_request():396] send_request: summary_record
2024-02-28 15:14:06,821 DEBUG   HandlerThread:143962 [handler.py:handle_request():144] handle_request: check_version
2024-02-28 15:14:06,848 INFO    SenderThread:143962 [sender.py:_save_file():1354] saving file wandb-summary.json with policy end
2024-02-28 15:14:06,849 DEBUG   SenderThread:143962 [sender.py:send_request():396] send_request: check_version
2024-02-28 15:14:06,982 DEBUG   HandlerThread:143962 [handler.py:handle_request():144] handle_request: run_start
2024-02-28 15:14:07,006 DEBUG   HandlerThread:143962 [system_info.py:__init__():31] System info init
2024-02-28 15:14:07,006 DEBUG   HandlerThread:143962 [system_info.py:__init__():46] System info init done
2024-02-28 15:14:07,006 INFO    HandlerThread:143962 [system_monitor.py:start():181] Starting system monitor
2024-02-28 15:14:07,007 INFO    SystemMonitor:143962 [system_monitor.py:_start():145] Starting system asset monitoring threads
2024-02-28 15:14:07,008 INFO    HandlerThread:143962 [system_monitor.py:probe():201] Collecting system info
2024-02-28 15:14:07,009 INFO    SystemMonitor:143962 [interfaces.py:start():190] Started cpu monitoring
2024-02-28 15:14:07,012 INFO    SystemMonitor:143962 [interfaces.py:start():190] Started disk monitoring
2024-02-28 15:14:07,014 INFO    SystemMonitor:143962 [interfaces.py:start():190] Started gpu monitoring
2024-02-28 15:14:07,017 INFO    SystemMonitor:143962 [interfaces.py:start():190] Started memory monitoring
2024-02-28 15:14:07,018 INFO    SystemMonitor:143962 [interfaces.py:start():190] Started network monitoring
2024-02-28 15:14:07,069 DEBUG   HandlerThread:143962 [system_info.py:probe():195] Probing system
2024-02-28 15:14:07,083 DEBUG   HandlerThread:143962 [system_info.py:_probe_git():180] Probing git
2024-02-28 15:14:07,116 DEBUG   HandlerThread:143962 [system_info.py:_probe_git():188] Probing git done
2024-02-28 15:14:07,117 DEBUG   HandlerThread:143962 [system_info.py:probe():240] Probing system done
