2024-02-28 05:40:00,783 INFO    StreamThr :145549 [internal.py:wandb_internal():86] W&B internal server running at pid: 145549, started at: 2024-02-28 05:40:00.780607
2024-02-28 05:40:00,787 DEBUG   HandlerThread:145549 [handler.py:handle_request():144] handle_request: status
2024-02-28 05:40:00,791 INFO    WriterThread:145549 [datastore.py:open_for_write():85] open: wandb/wandb/run-20240228_054000-o5z5pnod/run-o5z5pnod.wandb
2024-02-28 05:40:00,803 DEBUG   SenderThread:145549 [sender.py:send():369] send: header
2024-02-28 05:40:00,823 DEBUG   SenderThread:145549 [sender.py:send():369] send: run
2024-02-28 05:40:00,834 INFO    SenderThread:145549 [sender.py:_maybe_setup_resume():737] checking resume status for None/Cirrus_0/o5z5pnod
2024-02-28 05:40:01,319 INFO    SenderThread:145549 [dir_watcher.py:__init__():211] watching files in: wandb/wandb/run-20240228_054000-o5z5pnod/files
2024-02-28 05:40:01,320 INFO    SenderThread:145549 [sender.py:_start_run_threads():1100] run started: o5z5pnod with start time 1709116800.775032
2024-02-28 05:40:01,328 DEBUG   SenderThread:145549 [sender.py:send_request():396] send_request: summary_record
2024-02-28 05:40:01,330 INFO    SenderThread:145549 [sender.py:_save_file():1354] saving file wandb-summary.json with policy end
2024-02-28 05:40:01,342 DEBUG   HandlerThread:145549 [handler.py:handle_request():144] handle_request: check_version
2024-02-28 05:40:01,343 DEBUG   SenderThread:145549 [sender.py:send_request():396] send_request: check_version
2024-02-28 05:40:01,476 DEBUG   HandlerThread:145549 [handler.py:handle_request():144] handle_request: run_start
2024-02-28 05:40:01,497 DEBUG   HandlerThread:145549 [system_info.py:__init__():31] System info init
2024-02-28 05:40:01,497 DEBUG   HandlerThread:145549 [system_info.py:__init__():46] System info init done
2024-02-28 05:40:01,497 INFO    HandlerThread:145549 [system_monitor.py:start():181] Starting system monitor
2024-02-28 05:40:01,498 INFO    SystemMonitor:145549 [system_monitor.py:_start():145] Starting system asset monitoring threads
2024-02-28 05:40:01,499 INFO    HandlerThread:145549 [system_monitor.py:probe():201] Collecting system info
2024-02-28 05:40:01,500 INFO    SystemMonitor:145549 [interfaces.py:start():190] Started cpu monitoring
2024-02-28 05:40:01,502 INFO    SystemMonitor:145549 [interfaces.py:start():190] Started disk monitoring
2024-02-28 05:40:01,504 INFO    SystemMonitor:145549 [interfaces.py:start():190] Started gpu monitoring
2024-02-28 05:40:01,506 INFO    SystemMonitor:145549 [interfaces.py:start():190] Started memory monitoring
2024-02-28 05:40:01,508 INFO    SystemMonitor:145549 [interfaces.py:start():190] Started network monitoring
2024-02-28 05:40:01,551 DEBUG   HandlerThread:145549 [system_info.py:probe():195] Probing system
2024-02-28 05:40:01,565 DEBUG   HandlerThread:145549 [system_info.py:_probe_git():180] Probing git
2024-02-28 05:40:01,599 DEBUG   HandlerThread:145549 [system_info.py:_probe_git():188] Probing git done
2024-02-28 05:40:01,599 DEBUG   HandlerThread:145549 [system_info.py:probe():240] Probing system done
